ID_ORGANIGRAMME,DATE_FIN,DATE_DEBUT,DATE_VERROU,LABEL,DELETED,UTILISATEUR_VERROU,ID_PARENT_ENTITE,ID_PARENT_UNITE,ID_PARENT_INSTITUTION,CHARGE_MISSION_SGG,POSTE_BDC,SUPERVISEUR_SGG,CONSEILLER_PM,POSTE_WS,WS_URL,WS_LOGIN,WS_MDP,WS_CLE,MEMBRES,FUNCTION_READ
"50002031",null,"07-06-14T02:00:000",null,"Secrétaire général (Min. ESR)",0,null,null,"50002032",null,0,0,0,0,0,null,null,null,null,"PYDUWOYE",null
"50002034",null,"07-06-14T02:00:000",null,"Directrice générale DGRH (Min. ESR)",0,null,null,"50002033",null,0,0,0,0,0,null,null,null,null,"JTHEOPHILE",null
"50002035",null,"07-06-14T02:00:000",null,"Adjoint directrice gal DGRH (Min. ESR)",0,null,null,"50002033",null,0,0,0,0,0,null,null,null,null,"EBERNET;JPBONHOTAL",null
"50002036",null,"07-06-14T02:00:000",null,"Sous-directeur DGRH (Min. ESR)",0,null,null,"50002033",null,0,0,0,0,0,null,null,null,null,"PSANTANA",null
"50002038",null,"07-06-14T02:00:000",null,"(poste vide) Directeur DE (Min. ESR)",0,null,null,"50002037",null,0,0,0,0,0,null,null,null,null,null,null
"50002039",null,"07-06-14T02:00:000",null,"Adjointe au directeur DE (Min. ESR)",0,null,null,"50002037",null,0,0,0,0,0,null,null,null,null,"FBROUILLONNE",null
"50002041",null,"07-06-14T02:00:000",null,"Directeur DAF (Min ESR)",0,null,null,"50002040",null,0,0,0,0,0,null,null,null,null,"FGUIN",null
"50002042",null,"07-06-14T02:00:000",null,"Adjointe au directeur DAF (Min. ESR)",0,null,null,"50002040",null,0,0,0,0,0,null,null,null,null,"CGAUDY",null
"50002044",null,"07-06-14T02:00:000",null,"Directrice DAJ (Min. ESR)",0,null,null,"50002043",null,0,0,0,0,0,null,null,null,null,"ACOURREGES",null
"50002045",null,"07-06-14T02:00:000",null,"Adjointe à la directrice DAJ (Min. ESR)",0,null,null,"50002043",null,0,0,0,0,0,null,null,null,null,"IROUSSEL",null
"50002049",null,"07-06-14T02:00:000",null,"Directeur DEPP (Min ESR)",0,null,null,"50002046",null,0,0,0,0,0,null,null,null,null,"MQUERE",null
"50002052",null,"07-06-14T02:00:000",null,"Directeur DREIC (Min ESR)",0,null,null,"50002050",null,0,0,0,0,0,null,null,null,null,"SDUBOURG",null
"50002055",null,"07-06-14T02:00:000",null,"Chef du service SAAM (Min ESR)",0,null,null,"50002053",null,0,0,0,0,0,null,null,null,null,"EBECQUE",null
"50005310",null,"11-01-06T01:00:000",null,"Developpement-durable (DGAC-DTA-SDD)",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;PFALCOU",null
"50005311",null,"11-01-06T01:00:000",null,"Aéroports (DGAC-DTA-SDA)",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;PFALCOU",null
"50005312",null,"11-01-06T01:00:000",null,"Construction aéronautique (DGAC-DTA-SDC)",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;PFALCOU",null
"50005313",null,"11-01-06T01:00:000",null,"Europe & International (DGAC-DTA-SEI)",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;DMICHON;PFALCOU",null
"50005314",null,"07-08-08T02:00:000",null,"Gestion des ressources (DGAC-DSAC-GR)",0,null,null,"50001006",null,0,0,0,0,0,null,null,null,null,"NLACROIX",null
"50005315",null,"07-08-08T02:00:000",null,"Coop Eur & Regl Sécurité (DGAC-DSAC-ERS)",0,null,null,"50001006",null,0,0,0,0,0,null,null,null,null,"NLACROIX",null
"50005316",null,"07-08-08T02:00:000",null,"Personnel Navigant (DGAC-DSAC-PN)",0,null,null,"50001006",null,0,0,0,0,0,null,null,null,null,"NLACROIX",null
"50005317",null,"07-08-08T02:00:000",null,"Navigabilté & opérations (DGAC-DSAC-NO)",0,null,null,"50001006",null,0,0,0,0,0,null,null,null,null,"NLACROIX",null
"50005318",null,"07-08-08T02:00:000",null,"Aéroports & nav aérienne (DGAC-DSAC-ANA)",0,null,null,"50001006",null,0,0,0,0,0,null,null,null,null,"NLACROIX",null
"50005319",null,"07-03-30T02:00:000",null,"Planificat° & stratégie (DGAC-DSNA-SDPS)",0,null,null,"50001033",null,0,0,0,0,0,null,null,null,null,"AHEURTIER",null
"50005320",null,"07-03-30T02:00:000",null,"Finances (DGAC-DSNA-SDFI)",0,null,null,"50001033",null,0,0,0,0,0,null,null,null,null,"AHEURTIER",null
"50005321",null,"07-03-30T02:00:000",null,"Dir. Technique & innov (DGAC-DSNA-DTI)",0,null,null,"50001033",null,0,0,0,0,0,null,null,null,null,"AHEURTIER",null
"50005322",null,"07-03-30T02:00:000",null,"Dir. des opérations (DGAC-DSNA-DO)",0,null,null,"50001033",null,0,0,0,0,0,null,null,null,null,"AHEURTIER",null
"50005324",null,"07-03-30T02:00:000",null,"Politique de l'habitat  (DGALN-DHUP-PH)",0,null,null,"50001369",null,0,0,0,0,0,null,null,null,null,"CTETELBOM;JCOUDYSER",null
"50005326",null,"07-03-02T01:00:000",null,"Littoral & millieux marin (DGALN-DEB-LM)",0,null,null,"50000832",null,0,0,0,0,0,null,null,null,null,"CPAYEN",null
"50005330",null,"11-01-07T01:00:000",null,"Aff. gales & Syst informat° (DGPR-BAGSI)",0,null,null,"50000833",null,0,0,0,0,0,null,null,null,null,"MCCOURAUD",null
"50005331",null,"11-01-07T01:00:000",null,"Risques accidentels (DGPR-SRT-SDRA)",0,null,null,"50005327",null,0,0,0,0,0,null,null,null,null,"BRPICQ;PDUFOUR",null
"50005332",null,"11-01-07T01:00:000",null,"Sureté nucléaire & radioprotection",0,null,null,"50005327",null,0,0,0,0,0,null,null,null,null,"DCITRON;STOJKO",null
"50005333",null,"11-01-07T01:00:000",null,"Prod. chimiques, pollut° diff., agricult",0,null,null,"50005328",null,0,0,0,0,0,null,null,null,null,"GCHARLES",null
"50005334",null,"11-01-07T01:00:000",null,"Bruits, agts physiques (DGPR-SPNQE-MBAP)",0,null,null,"50005328",null,0,0,0,0,0,null,null,null,null,"GCHARLES;MCCOURAUD",null
"50005335",null,"11-01-07T01:00:000",null,"Prospective & evaluation données",0,null,null,"50005328",null,0,0,0,0,0,null,null,null,null,"GCHARLES;MCCOURAUD",null
"50005336",null,"11-01-07T01:00:000",null,"Prévent° innondations (DGPR-SRNH-SCHAPI)",0,null,null,"50005329",null,0,0,0,0,0,null,null,null,null,"IDINIZ;STEEGBH",null
"50005337",null,"11-01-07T01:00:000",null,"Energie élèc., gds barrages & hydraul.",0,null,null,"50005329",null,0,0,0,0,0,null,null,null,null,"IDINIZ;STEEGBH",null
"50005338",null,"11-01-07T01:00:000",null,"Appui plan seisme Antilles ",0,null,null,"50005329",null,0,0,0,0,0,null,null,null,null,"IDINIZ;STEEGBH",null
"50005339",null,"11-01-07T01:00:000",null,"Risques météorologiques (DGPR-SRNH-BRM)",0,null,null,"50005329",null,0,0,0,0,0,null,null,null,null,"IDINIZ;STEEGBH",null
"50005340",null,"11-01-07T01:00:000",null,"Risques nat. terrestres (DGPR-SRNH-BRNT)",0,null,null,"50005329",null,0,0,0,0,0,null,null,null,null,"IDINIZ;STEEGBH",null
"50005341",null,"11-01-07T01:00:000",null,"Info. Prévent., coordinat°, prospective ",0,null,null,"50005329",null,0,0,0,0,0,null,null,null,null,"IDINIZ;STEEGBH",null
"50005357",null,"11-01-19T01:00:000",null,"B. animation réseau financier",0,null,null,"50001132",null,0,0,0,0,0,null,null,null,null,"KBARDET",null
"50005358",null,"11-01-06T01:00:000",null,"Miss° Ciel Unique Eur. & régl. navig Aér",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;PFALCOU",null
"50005359",null,"11-01-06T01:00:000",null,"Miss° Droit des Passagers (DGAC-DTA-MDP)",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;PFALCOU",null
"50005360",null,"11-01-06T01:00:000",null,"Miss° Droit du Travail & Aff. Sociales",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;PFALCOU",null
"50005361",null,"11-01-06T01:00:000",null,"Miss° Coopér. Internat. (DGAC-DTA-MCI)",0,null,null,"50001004",null,0,0,0,0,0,null,null,null,null,"CDARWISH;PFALCOU",null
"50005362",null,"07-03-30T02:00:000",null,"Miss° Sécurite Qualité Sureté ",0,null,null,"50001033",null,0,0,0,0,0,null,null,null,null,"AHEURTIER",null
"50005363",null,"07-03-30T02:00:000",null,"Miss° Environnement (DGAC/DSNA/ME)",0,null,null,"50001033",null,0,0,0,0,0,null,null,null,null,"AHEURTIER",null
"50005382",null,"11-02-03T01:00:000",null,"Ss-dir org eco, ind agroal, emploi (AGR)",0,null,null,"50003865",null,0,0,0,0,0,null,null,null,null,"CMOUSSERON;MMDEVINEAU;NCOGNARD;SPYDIAH",null
"50005383",null,"11-02-03T01:00:000",null,"Ss-dir aff sanit europ et internat (AGR)",0,null,null,"50003860",null,0,0,0,0,0,null,null,null,null,"JGRELOT",null
"50005410",null,"11-03-17T01:00:000",null,"Agents Dél. gale pilotage DIRECCTE (ETS)",0,null,null,"50005408",null,0,0,0,0,0,null,null,null,null,"DGP",null
"50005432",null,"11-03-18T01:00:000",null,"Agents Dél. gale pilotage DIRECCTE (EFI)",0,null,null,"50005409",null,0,0,0,0,0,null,null,null,null,"DGP",null
"50005458",null,"11-03-21T01:00:000",null,"Action Territoriale, Eau, Mat. premières",0,null,null,"50005457",null,0,0,0,0,0,null,null,null,null,"JPAGULLO;NDROUET",null
"50006658",null,"07-11-19T01:00:000",null,"Utilisateur Webservices Ministere (Technique)",0,null,"50000607",null,null,0,0,0,0,0,null,null,null,null,"ws_ministere_prm",null
"poste-reprise-50000507",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Economie, finances et industrie",0,null,"50000507",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000582",null,"11-08-01T02:00:000",null,"Poste de reprise Conseil d'État",0,null,"50000582",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000607",null,"11-08-01T02:00:000",null,"Poste de reprise Premier Ministre",0,null,"50000607",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000632",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Intérieur, OM, collect terr, immigr",0,null,"50000632",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000633",null,"11-08-01T02:00:000",null,"Poste de reprise NOR DEV",0,null,"50000633",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000635",null,"11-08-01T02:00:000",null,"Poste de reprise Ministère pilote (à préciser)",0,null,"50000635",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000636",null,"11-08-01T02:00:000",null,"Poste de reprise Ministère(s) suiveur(s) (à préciser)",0,null,"50000636",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000764",null,"11-08-01T02:00:000",null,"Poste de reprise Présidence de la République",0,null,"50000764",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000783",null,"11-08-01T02:00:000",null,"Poste de reprise NOR SAN",0,null,"50000783",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000937",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Affaires étrangères et européennes",0,null,"50000937",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000938",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Agr, alim, pêche, rur, amén. territ",0,null,"50000938",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000940",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Enseignement sup. et recherche",0,null,"50000940",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000945",null,"11-08-01T02:00:000",null,"Poste de reprise NOR TOU",0,null,"50000945",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000966",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Culture et communication",0,null,"50000966",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000967",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Défense, anciens combattants",0,null,"50000967",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000968",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Education nat, jeunesse, vie assoc.",0,null,"50000968",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000969",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Travail, emploi et santé",0,null,"50000969",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000970",null,"11-08-01T02:00:000",null,"Poste de reprise NOR FPP",0,null,"50000970",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000971",null,"11-08-01T02:00:000",null,"Poste de reprise NOR MJS",0,null,"50000971",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000972",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Justice et des libertés",0,null,"50000972",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000973",null,"11-08-01T02:00:000",null,"Poste de reprise NOR DOM",0,null,"50000973",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000974",null,"11-08-01T02:00:000",null,"Poste de reprise NOR PME",0,null,"50000974",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000975",null,"11-08-01T02:00:000",null,"Poste de reprise NOR SAS",0,null,"50000975",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000976",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Ecologie, dév durable, transp, logt",0,null,"50000976",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000977",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Affaires européennes",0,null,"50000977",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000978",null,"11-08-01T02:00:000",null,"Poste de reprise NOR MAT",0,null,"50000978",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000979",null,"11-08-01T02:00:000",null,"Poste de reprise NOR DAC",0,null,"50000979",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000980",null,"11-08-01T02:00:000",null,"Poste de reprise NOR MCP",0,null,"50000980",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50000981",null,"11-08-01T02:00:000",null,"Poste de reprise NOR MCT",0,null,"50000981",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001007",null,"11-08-01T02:00:000",null,"Poste de reprise NOR EXT",0,null,"50001007",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001008",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Coopération",0,null,"50001008",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001441",null,"11-08-01T02:00:000",null,"Poste de reprise NOR MET",0,null,"50001441",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001498",null,"11-08-01T02:00:000",null,"Poste de reprise NOR ECO",0,null,"50001498",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001501",null,"11-08-01T02:00:000",null,"Poste de reprise NOR INT",0,null,"50001501",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001827",null,"11-08-01T02:00:000",null,"Poste de reprise Comité entreprises assurances (CEA)",0,null,"50001827",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001886",null,"11-08-01T02:00:000",null,"Poste de reprise NOR LOG",0,null,"50001886",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001888",null,"11-08-01T02:00:000",null,"Poste de reprise NOR BCF",0,null,"50001888",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001894",null,"11-08-01T02:00:000",null,"Poste de reprise NOR BUD",0,null,"50001894",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001900",null,"11-08-01T02:00:000",null,"Poste de reprise NOR SOC",0,null,"50001900",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50001910",null,"11-08-01T02:00:000",null,"Poste de reprise NOR EQU",0,null,"50001910",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002357",null,"11-08-01T02:00:000",null,"Poste de reprise Commission de régulation de l'énergie",0,null,"50002357",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002368",null,"11-08-01T02:00:000",null,"Poste de reprise ARCEP",0,null,"50002368",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002382",null,"11-08-01T02:00:000",null,"Poste de reprise Collectivités territoriales République",0,null,"50002382",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002507",null,"11-08-01T02:00:000",null,"Poste de reprise Commission nat informatique libertés",0,null,"50002507",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002509",null,"11-08-01T02:00:000",null,"Poste de reprise Cour des comptes",0,null,"50002509",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002618",null,"11-08-01T02:00:000",null,"Poste de reprise CCO",0,null,"50002618",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002682",null,"11-08-01T02:00:000",null,"Poste de reprise Conseil supérieur de l'audiovisuel",0,null,"50002682",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50002907",null,"11-08-01T02:00:000",null,"Poste de reprise Conseil constitutionnel",0,null,"50002907",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50003582",null,"11-08-01T02:00:000",null,"Poste de reprise NOR SJS",0,null,"50003582",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50003584",null,"11-08-01T02:00:000",null,"Poste de reprise NOR MLV",0,null,"50003584",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50003732",null,"11-08-01T02:00:000",null,"Poste de reprise Autorité de la concurrence",0,null,"50003732",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50003983",null,"11-08-01T02:00:000",null,"Poste de reprise NOR EAT",0,null,"50003983",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50004232",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Outre-mer",0,null,"50004232",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50004432",null,"11-08-01T02:00:000",null,"Poste de reprise NOR JSA",0,null,"50004432",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50004632",null,"11-08-01T02:00:000",null,"Poste de reprise Autorité contrôle prudentiel",0,null,"50004632",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50005032",null,"11-08-01T02:00:000",null,"Poste de reprise NOR ECE",0,null,"50005032",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50005036",null,"11-08-01T02:00:000",null,"Poste de reprise NOR MTS",0,null,"50005036",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50005038",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Solidarités et cohésion sociale",0,null,"50005038",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50005039",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Ville",0,null,"50005039",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50005040",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Sports",0,null,"50005040",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50005041",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Collectivités territoriales",0,null,"50005041",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50005042",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Apprentissage, formation prof",0,null,"50005042",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50011153",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Industrie, énergie, éco. numérique",0,null,"50011153",null,null,0,0,0,0,0,null,null,null,null,null,null
"poste-reprise-50013998",null,"11-08-01T02:00:000",null,"Poste de reprise Min. Budget, comptes pub, FP, réf. Etat",0,null,"50013998",null,null,0,0,0,0,0,null,null,null,null,null,null
